,msg_type,count,msg_channel,msg_note,msg_velocity,tick
12045,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12046,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12047,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12048,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12049,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12050,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12051,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12052,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12053,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12054,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12055,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12056,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12057,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12058,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12059,"['note_off', 'note_on']",2,"[0, 0]","[75, 78]","[66, 64]",12060
12060,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12061,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12062,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12063,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12064,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12065,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12066,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12067,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12068,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12069,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12070,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12071,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12072,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12073,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12074,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12075,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12076,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12077,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12078,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12079,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12080,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12081,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12082,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12083,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12084,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12085,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12086,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12087,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12088,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12089,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12090,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12091,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12092,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12093,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12094,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12095,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12096,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12097,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12098,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12099,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12100,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12101,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12102,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12103,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12104,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12105,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12106,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12107,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12108,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12109,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12110,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12111,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12112,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12113,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12114,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12115,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12116,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12117,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12118,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12119,"['note_off', 'note_on']",2,"[0, 0]","[78, 77]","[77, 64]",12120
12120,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12121,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12122,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12123,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12124,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12125,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12126,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12127,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12128,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12129,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12130,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12131,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12132,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12133,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12134,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12135,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12136,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12137,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12138,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12139,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12140,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12141,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12142,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12143,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12144,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12145,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12146,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12147,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12148,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12149,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12150,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12151,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12152,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12153,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12154,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12155,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12156,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12157,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12158,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12159,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12160,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12161,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12162,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12163,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12164,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12165,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12166,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12167,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12168,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12169,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12170,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12171,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12172,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12173,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12174,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12175,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12176,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12177,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12178,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12179,"['note_off', 'note_on']",2,"[0, 0]","[77, 75]","[72, 64]",12180
12180,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12181,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12182,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12183,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12184,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12185,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12186,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12187,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12188,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12189,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12190,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12191,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12192,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12193,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12194,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12195,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12196,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12197,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12198,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12199,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12200,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12201,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12202,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12203,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12204,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12205,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12206,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12207,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12208,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12209,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12210,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12211,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12212,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12213,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12214,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12215,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12216,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12217,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12218,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12219,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12220,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12221,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12222,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12223,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12224,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12225,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12226,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12227,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12228,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12229,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12230,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12231,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12232,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12233,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12234,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12235,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12236,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12237,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12238,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12239,"['note_off', 'note_on']",2,"[0, 0]","[75, 74]","[52, 64]",12240
12240,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12241,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12242,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12243,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12244,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12245,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12246,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12247,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12248,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12249,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12250,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12251,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12252,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12253,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12254,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12255,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12256,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12257,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12258,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12259,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12260,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12261,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12262,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12263,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12264,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12265,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12266,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12267,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12268,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12269,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12270,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12271,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12272,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12273,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12274,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12275,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12276,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12277,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12278,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12279,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12280,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12281,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12282,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12283,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12284,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12285,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12286,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12287,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12288,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12289,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12290,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12291,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12292,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12293,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12294,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12295,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12296,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12297,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12298,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12299,"['note_off', 'note_on']",2,"[0, 0]","[74, 77]","[76, 64]",12300
12300,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12301,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12302,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12303,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12304,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12305,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12306,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12307,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12308,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12309,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12310,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12311,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12312,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12313,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12314,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12315,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12316,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12317,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12318,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12319,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12320,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12321,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12322,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12323,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12324,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12325,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12326,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12327,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12328,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12329,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12330,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12331,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12332,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12333,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12334,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12335,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12336,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12337,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12338,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12339,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12340,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12341,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12342,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12343,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12344,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12345,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12346,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12347,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12348,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12349,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12350,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12351,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12352,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12353,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12354,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12355,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12356,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12357,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12358,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12359,"['note_off', 'note_on']",2,"[0, 0]","[77, 70]","[69, 64]",12360
12360,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12361,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12362,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12363,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12364,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12365,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12366,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12367,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
12368,"['note_off', 'note_on']",2,"[0, 0]","[70, 68]","[58, 64]",12420
